,Time (Hours),DUT_0,DUT_1,DUT_2,DUT_3,DUT_4,DUT_5,DUT_6,DUT_7,DUT_8,DUT_9,DUT_10,DUT_11
136,272.0,193.4549023782573,196.26937707360437,199.0972841066842,188.7672243128652,202.25557822232486,190.81523791111357,197.5068547972713,196.19991904967176,198.50813993775995,197.8889675532326,196.9828085723253,195.40927868301566
137,274.0,193.856703162248,195.16190023339976,199.0679198985346,187.6336313455359,202.53630517149293,190.64442353674306,196.53096917610375,195.70623019609593,197.669496256542,197.40904553620075,197.08764301689772,196.54548379616514
138,276.0,192.78879662552,196.57950671011517,199.06664776606496,187.30632544933988,202.097376791717,190.98955923364292,196.5048056901667,195.72894830011822,197.95073398776398,197.80826923577655,196.84040625988482,195.6021532365604
139,278.0,193.03503161865666,195.8523091052308,198.69384754192842,187.4013420584897,201.07974732977846,190.86172538591498,196.7787545504732,195.51983992646413,197.84930421999314,198.55783372609346,196.72028581946262,195.8242452918126
140,280.0,192.36243645269863,196.09816546191982,199.05248856508285,187.45913676680158,201.90846728438464,191.80954398331411,197.04805016379026,196.01121890400935,197.45712805295662,198.17269525592388,196.64791762035048,196.4185769023842
141,282.0,192.45234656425365,195.90736824739716,199.48145540385295,188.23170175232448,201.9420455761152,190.44596641455752,196.67620127795686,195.76959958913272,198.21393059536325,197.97141349741932,197.18444801944173,195.76828934114576
142,284.0,192.64108420990283,195.50112512985413,199.09343949119355,188.0824105818007,201.89096176797645,191.3458957178469,196.45248648519527,196.03277807801638,198.14635192595708,197.67273589118844,196.82471122740426,196.11183819105577
143,286.0,192.45800274782283,195.11513503649402,199.52617778865155,187.56545116088162,201.914748347473,191.23265062506232,196.86118597852854,196.02652927270074,198.14584659253194,197.24862975352593,197.18873416906857,196.24828676999857
144,288.0,193.32734218071946,195.9251315705238,199.05762883654103,187.4851096640102,201.8482012294233,190.96215813109794,196.55459496182127,195.3003640204519,197.81300318241375,198.0691640292289,196.73377268461226,195.28591954241278
145,290.0,192.9406122118455,195.77785047058342,199.55542719287018,187.98904851649488,202.18629503130563,191.1425347300099,197.41387476002842,195.29443677682588,197.99805572055357,198.12921419931354,197.02348191966394,195.8108058393656
146,292.0,192.69332200280303,195.9838566912606,199.25775265374764,187.89101617779897,202.18589414574856,190.64199084898422,196.7453841368499,195.35414611829646,197.68336816846892,198.6798015244642,197.10067660646237,195.8430765654092
147,294.0,192.48329132400275,196.27059795500426,198.99468239685038,187.3877959094215,202.04692715279123,191.44665548815362,196.84074333643335,195.85306143002853,197.93124668611418,198.161925193574,196.77365188916292,195.36879120323223
148,296.0,192.51836197503627,196.08664134553487,198.98464434052306,187.3544841896223,202.60299017684093,192.32956994065168,196.68596250585998,194.75970569881054,198.38652007226617,197.17460112655374,196.63720860633,196.14458251493187
149,298.0,193.0148432462708,195.7727607232937,199.12512691147992,187.0240353328217,202.52634838313884,191.17137320405774,196.84861210632332,195.9647873662662,197.74367879469534,197.92228821424558,197.04573899946334,195.36197246469624
150,300.0,193.37074040948156,195.9095492501802,199.0109230065598,187.6476657487508,201.99401191081807,190.848874273875,196.7948946220937,196.51396241942402,198.22529889072464,197.7503609036814,196.86894874090575,195.46626384774876
151,302.0,192.95021447631132,194.98873191836424,199.63494097478534,188.09636142756835,201.18592881084814,190.899572505725,196.40215258553542,195.57548800789334,196.87362280275534,198.39270477655498,196.04031200027495,195.6260173228972
152,304.0,191.61005490889593,195.41591358620516,198.86788144391798,187.12967262893588,202.1428198470227,190.67748494152386,196.1118124524929,196.252382318618,198.11767008539232,197.6269065011881,196.07057116879577,195.97593127799536
153,306.0,192.8172080719303,195.54021547129813,199.3646387486818,188.3779401673434,201.4363738620842,191.15537335205926,196.3738707999677,195.37430197716102,198.3188798657278,197.14739517028744,197.68924841121955,195.63378158600875
154,308.0,193.0898074495415,196.24932053301285,199.67404836053046,187.91758933420115,202.40674035264297,190.30345961315555,196.34434857289548,195.51860475860505,197.60879197343013,197.8155670656585,197.25356137655723,195.66003411248008
155,310.0,192.73313805536645,195.2424120465642,198.84917682463856,187.3361167475059,201.9144480833908,190.68841757567577,196.90280440346402,195.62433424326022,198.06187156343805,198.0864290325501,196.25639197093076,195.33410744976905
156,312.0,192.52231506880915,195.94258632295052,198.52128910676618,188.1361477507547,202.10898124057096,190.983531466542,196.35340708462024,195.4425202366662,197.49453618988647,198.08465027404796,196.33738048420736,195.53737262427845
157,314.0,192.93710208587592,195.92984721171115,199.4252627645319,187.70396453900386,201.84345423157674,190.40119490802724,197.58058095814764,195.2749705483028,198.03540863386445,198.13579563210033,197.6437219979347,195.97542013069756
158,316.0,192.6803140606458,196.21473931961725,199.21824731917502,187.79721537459545,201.6895518739962,190.87023691096996,196.33050051140478,195.53420189840352,197.83672123888874,197.5938281820074,196.47625045251536,196.0832015414431
159,318.0,192.0772148231145,195.82159926137592,199.4139599463763,187.92831919929108,202.47524550902511,191.1375346928372,196.24150731398157,195.54169516077854,197.9022129376985,198.0274131058776,196.97241525688875,195.72387145349904
160,320.0,192.33464519669934,194.9995961313715,199.15946896120187,187.0008752162197,201.1305137096376,190.68686801386033,195.31412307736795,194.7817546908006,197.93814197862872,198.27330891806767,196.67233616181542,195.57652621322976
161,322.0,193.03614374717202,195.84410438115088,199.81938011621833,187.7477597940156,202.34036583971402,191.80095568728697,196.43014841545886,195.2971142004829,198.23721444974805,197.21693552054404,197.2952601876554,195.5039656023954
162,324.0,192.71758407864544,195.0446711529754,198.4339262273772,188.04765908921806,202.2903674395641,191.00506367658087,196.37303844882936,195.47051926377858,197.0393414928147,198.0434992251769,195.81251550027545,195.5397247387546
163,326.0,192.06803046906757,194.90435916165137,199.53531711889912,187.90714857618332,202.6905289550416,190.34987755071413,197.03857423175927,194.10929340274558,197.23579853396427,197.94922276443535,196.5245494316381,196.3152257131534
164,328.0,191.90404966796964,195.2975279977706,198.98337897067177,187.3812451934165,201.9369304084388,190.70903189601717,196.14446902697233,194.93924243022434,198.07644594628326,198.00752474367084,196.28492213530407,195.58061525398273
165,330.0,192.4822845964127,195.392673535711,199.38730271339762,186.66241949058968,201.6251904667178,190.78570478539436,197.34163974748748,195.96349053930717,196.96062432003498,197.6949064793509,197.0773114477927,195.8598768881488
166,332.0,192.17903079641687,195.30171687825373,198.83827959133006,187.6549337179411,202.32375871954594,190.5400471482139,196.09028047366118,195.23784605240238,198.4380060214707,197.73918406416678,196.50518473529007,194.98411418182008
167,334.0,193.04941613510633,195.20105446522172,199.7040810159203,186.97323496551695,202.03625386136684,190.96295869282176,196.00520090165946,195.61011914156308,197.73173454770333,198.46416384920263,197.05068173744746,195.05643240450462
168,336.0,192.01468510362088,195.33387820135104,198.88814593384444,187.2431209731687,200.94777539731527,190.91064970026304,196.269400489179,195.74737045555585,197.05550156003403,197.69797787264312,195.96209390048696,195.7471501639793
169,338.0,192.70752344757136,194.77512609827613,199.23176473879755,188.56754647671778,202.51373592120646,190.87799901759553,196.90306123362868,195.7776669015404,198.54597677801405,197.61650880203965,196.3994542164851,195.31783862636036
170,340.0,193.42561469939884,195.18680824221192,198.11241855628612,186.96915606654613,202.24614888144953,191.07767297352956,196.30757040479514,195.32518954656805,198.01003574858623,197.952465303602,196.78890850407026,195.9144066571671
171,342.0,193.12315753090365,196.0329247777251,199.37987415899096,187.5400322267051,202.0978640619105,190.72032862907784,196.2909130319777,195.36335026412564,197.6164446002451,197.99957888886604,196.25400389191478,195.8419102612694
172,344.0,192.20279812161365,195.08912820617888,199.06817156149168,187.64131994031683,202.08242088530244,190.11619628272078,195.94790796900205,195.60311583376554,198.1731247920755,198.44306503262968,196.24461388854016,195.2544541794219
173,346.0,192.67970664094324,195.12013052938954,198.7805555936622,187.44213029305553,201.15666369542953,191.40295027073213,196.40316337039627,195.1525349774613,197.51103552960691,198.17520233763042,196.74600064156735,195.6774533878701
174,348.0,192.95505389642867,195.32688013057046,199.2699078967057,187.41258689518432,201.99192654843506,191.29556307006368,196.38557641290163,195.91596679144533,197.56090516341996,197.12810881032263,196.57560251281078,195.49918888745182
175,350.0,192.90213442548824,195.92065516906746,198.79163238787368,187.5779646499231,202.62260999530818,191.28266250193292,195.94120917792597,195.43755986663058,197.05407925530525,198.18549432504958,196.86567293402732,196.00879526223656
176,352.0,192.6112190331529,195.62694573243732,198.49597735296743,187.18271885007923,201.602814375341,190.4614705716693,196.56043283433183,194.9958277836384,197.373992875812,198.46093754310337,196.12051123334402,195.39683707118198
177,354.0,191.9238587547193,194.68640132414114,199.2546587556104,187.23674297474014,201.80433842692815,190.8049247922096,196.188943188783,195.12470050971282,197.8349819860836,197.83522458438833,196.28920743683594,195.51454173279348
178,356.0,192.49945007162907,195.63266797748724,198.0733987827012,187.63575163019763,201.2230032013479,190.32502015147082,196.970480695206,195.10740011366593,197.86192988111767,197.56355318704476,195.99445056162207,195.36840546207748
179,358.0,192.93182939066105,195.1771074248312,199.3276149022831,186.7609348452026,201.7862974364162,190.21813465008668,196.37885467303656,195.5422579905958,198.17743652773513,197.34095952587245,195.55186907245275,196.29616161922678
180,360.0,192.27792610194166,195.64147873722328,199.2965877887075,187.45227107013628,202.39842652160448,190.7740828407277,195.70534739396604,195.6116442610277,197.63678768741966,197.79088062524144,197.1521622399159,195.61542920024027
181,362.0,193.78987930202166,196.10108505894863,199.10229418839472,186.96967450619232,201.5439483168016,190.52144407993637,196.04320395661702,195.8796426196392,197.22742888515492,197.58599168589066,196.74770669414912,195.82988413374767
182,364.0,193.0553037583066,195.34999877087554,199.28306052714822,187.70125546266374,202.04083401566686,191.5018020720793,196.39567133434048,195.49880756534452,197.15546721837788,197.73266282760133,196.19541747629717,195.06493960999765
183,366.0,192.17812130191865,196.17521867851474,199.0072869679672,187.39124456615085,201.37984398484343,191.43178052173258,196.046563921999,195.05887108314022,198.5830800520996,197.83950122461147,196.65132827618228,195.64132992724785
184,368.0,192.13554446408037,195.02674118408703,198.75159409524628,187.46609007901566,202.02105198334047,189.58749080416754,196.52341103813205,195.34571660856167,197.9026928163408,197.82483953608906,196.5323594343126,195.5862527548508
185,370.0,192.3153783911411,195.41655036758763,198.09045572853265,187.8928186389463,202.1601807141518,190.72331297839327,196.46783630976844,195.3300323870512,197.44534238109435,198.27018422627933,196.7356000681804,195.75199278893012
186,372.0,192.4244309445895,195.86896772830968,199.5360072058146,187.06994465661708,202.5077635292121,189.8677323723945,196.1584393699469,195.71566445897693,197.82026901502311,197.75870800414262,196.30507950017838,196.23525990729627
187,374.0,193.39750155669563,195.01035096431664,198.66197737486237,187.16216957773912,202.42498072321385,190.40797095046392,196.50188013072557,195.58958496655328,198.58497748626613,198.03806115905334,196.57030331233346,196.0905524850706
188,376.0,192.41255884713243,195.99487977540946,199.08046982398233,187.29945440148404,200.57293185365194,190.28521589721964,195.67083303063305,195.42414065338727,197.47324714568325,198.54809562486915,197.13015700043726,195.6769647468971
189,378.0,192.4611328645118,195.04086139193726,198.8745595679127,187.26144564191233,201.75920063752838,190.48892641332787,196.50169626231926,195.09760349450767,197.45851571785798,198.04643892848813,196.24294749143158,195.01891114688493
190,380.0,191.80742103532697,194.910789768369,198.7568324240409,187.15534887554642,200.8459746806203,190.62246788231977,195.9565780293194,195.26403784138165,197.38626634133618,197.2964363509294,196.566493199045,195.0568176467495
191,382.0,192.53744056669947,195.37356563496763,198.99887740870574,187.49433321160365,201.8691788037638,190.94934467081563,196.8641713513295,195.92188284441198,197.72834587211804,198.03069491870957,196.72837267467992,195.4691523548236
192,384.0,193.1223706470804,195.60483122262585,198.56604458024282,186.92552120572051,201.9371008508283,190.49228300801448,196.34451729700393,195.44171154320418,197.51194240658262,198.40467423919412,196.63940047340483,196.02972621515676
193,386.0,192.47781298283957,195.42525316973243,198.9268399254193,186.75826142536155,200.93327536786347,190.41259763685898,196.5176226559981,195.34671297954947,197.166089360069,196.96064085756913,196.7166970852906,195.1538938826128
194,388.0,192.46220611787425,195.42437168728958,198.98115201493323,187.75735547286092,202.34453363247005,190.85172665814034,195.94011008212948,194.2932518654127,197.5393258360991,198.1340106826,196.77699287450034,195.6026538740484
195,390.0,192.84227058685315,194.91456859453632,199.1120926671771,187.33530106565422,201.54158490666185,190.51119485740946,196.40542381573135,195.66731034212387,198.56289449406478,198.69984417589063,197.3706347265887,195.45647435345973
196,392.0,192.26413128487744,195.06454346056282,198.43016689211413,187.2771501202959,201.28301628828294,191.15922564924068,196.2626418177569,194.65714264035364,197.2510803023306,197.58744829142688,196.71843237739034,194.87850930873543
197,394.0,192.60400390752739,195.11839924884373,199.38743342585383,186.79440029810252,201.9974019616968,189.93492992759258,196.1078865080574,195.29494339801533,197.01872974849732,198.46540967316463,196.61746990966125,195.01022103640352
198,396.0,192.77343884859047,195.61545663455604,199.1783584275373,187.72797915312998,200.7887069118069,190.36574401848426,196.6246811461059,195.24453718362602,197.26155681551495,197.70690668486867,196.74607940423678,194.37399684852713
199,398.0,192.5145945328514,195.06053102775962,198.94629473748822,187.165772333751,201.94111703238212,190.54370878252269,195.87248587347406,196.09199358732508,197.15071392026104,197.5681111335533,196.60190700027923,195.24578025330396
200,400.0,192.06136328140815,194.59755685361202,198.27467326461817,187.04422256378734,201.14543637620673,190.28129731695168,196.36094932954524,195.62253460527845,197.0589371667005,197.91652796910915,196.9224586642748,195.61479895338553
201,402.0,192.7066110527898,195.0027028928894,198.4335798313102,187.61142043782627,202.05537570315613,190.2584750230664,195.76460786629454,194.30302101220337,198.08639928147693,198.03646774220186,196.69637910659185,195.66759624197385
202,404.0,191.89668513254043,195.50100163111182,199.3155607138174,186.7862210893271,202.4354311522323,190.63451539328696,195.10452921288942,195.64309114690488,197.71968193438894,198.84135809269557,196.5029279584984,195.46899186230394
203,406.0,192.64710284912775,194.92840017260326,198.7434682202249,187.24890950865498,200.9252633950585,190.63232637310256,195.67623031894388,195.15418628388306,197.62992083760562,197.94055914846157,197.02373437506617,195.17986001735133
204,408.0,191.93159865225988,194.69748951229968,199.02307322183324,186.78315717062668,202.05317548255567,189.99344357753668,196.03760541913448,195.26344368703442,198.2512471324987,197.25582499960785,196.70510196795667,195.1895551677488
205,410.0,192.39396528721372,195.4343558275243,198.8622089970419,187.13759096359766,201.8458384365103,190.5759103046619,195.9305242236381,195.22493686724712,197.07703494527146,198.25923623451158,196.71958757830646,195.6173434081143
206,412.0,192.20793738224535,195.00746836149264,199.49429094708967,187.0834847980059,201.989996052221,191.16966401954832,196.1245788133178,194.99379824367188,197.79479149806065,197.2156064604331,196.32386039852923,195.33337837309978
207,414.0,192.81321936475388,195.36792514751068,199.55425122546114,186.6735347349605,200.88578002568238,190.65694899407268,196.0787406939252,195.68896182715994,197.5119213793369,197.57932203584943,196.44792587563447,194.72495108437224
208,416.0,192.23673414708665,195.50797005244888,198.0061231538844,186.93486340375006,201.75869848974787,190.40039078941558,195.8583107320288,195.41346288666992,197.90386898674436,198.07404337752988,197.37391095358166,195.35980693258324
209,418.0,191.20014694962157,195.18261564575272,198.73041646579844,187.55061776676916,201.21163139781467,190.061605340688,195.59706294472304,195.40001915788662,197.84231327790948,197.34378339181401,196.30255051930246,195.13493948160746
210,420.0,191.80164685167404,195.55640202350017,198.73947457223073,187.6061178908283,201.60245852581565,190.34073149965175,196.5928737957213,194.9696043230145,196.83455434201798,197.538074597192,196.46580702580735,195.44813431691216
211,422.0,192.84087674142657,195.30745289002985,199.284117891648,186.76041167513677,201.60848170092083,190.33341608761472,196.18145631294146,195.84813958163346,197.85754374211956,197.77292309684157,196.38307364494833,194.98047533731716
212,424.0,192.3128363773315,194.99131899823993,198.86801350264997,186.8224800551936,201.57735094754054,190.6089186606996,196.3890580744187,195.19803216925735,197.25595350151082,197.6407764983405,196.65016991574,195.72896751037504
213,426.0,192.49656633038498,195.4418216373735,198.42424136089633,187.18411857014667,202.12122436659192,189.85189739165523,195.63213735942352,194.58427927199364,197.65588233591626,197.3238541883529,196.3546137470183,195.4663111604289
214,428.0,192.6893161598042,195.35427659507994,198.9588879506182,186.8722193117386,200.80762648041267,190.49737056004133,196.10993113048357,194.78850695093024,197.6338581240276,197.78228287831584,197.27503246791667,195.0228809459331
215,430.0,192.83549492142834,194.83829280923877,199.09337393027718,187.5204534498707,201.26988133790687,189.472115348125,196.7174786271228,195.33432662617466,196.94382476656045,198.35770807608878,196.58461120767055,195.4678006973378
216,432.0,192.39232662100238,195.04105357975348,198.31781612358154,187.31075595087356,202.42978073347663,189.72088822725794,196.05414033249585,195.3887076272623,197.32588639079717,197.8888198321197,196.91333917664247,195.52453332691087
217,434.0,192.22960922349483,194.57655942932467,197.95294154938054,187.66485938554385,201.43584980915793,189.90051240167114,195.90775795947735,194.80993927192495,197.6854736529766,197.5647090659886,196.66208170679465,194.700875833369
218,436.0,192.7349924324111,195.0676484379745,199.24305364046322,186.80750620817778,201.58794312558595,190.40239597448098,196.20897804284286,194.68182268298554,197.63281868669867,197.860426600813,195.4073106635097,196.52846434510312
219,438.0,192.75707148151315,195.9135211058949,198.79295379729825,186.3481696433057,201.81655202546,189.71413161275646,196.86020279146618,194.8569754914369,197.53636811864772,198.68358149697283,196.52746522166953,195.2874272858761
220,440.0,191.79051236677026,195.19994030511396,199.07220296875087,187.3938003048133,202.07560803738423,190.4794817175247,196.14560614433742,195.16609464860161,197.85256652949542,197.61030582685908,195.98413296604187,194.91816070616784
221,442.0,192.05699606382572,194.8398966452569,198.73126961937788,187.08107165746227,201.6408919864936,189.99437895381902,195.7350610566993,194.26169381102656,197.36826054586135,197.90442980367516,196.3924444694107,195.7688811869931
222,444.0,192.87632353873738,195.2097589446135,199.2112043875417,187.44209333025876,201.29546521396136,189.84364027167678,195.85374313516945,194.70926499783351,196.90090763935493,197.22959651412881,195.7004095204362,195.5380581588974
223,446.0,191.4278384378999,195.3627099224087,198.78204448939212,187.25210195153124,202.2236838446546,190.51592661633887,195.43934193457156,195.55032857850367,197.47113834271335,198.67369420414803,195.91918717288135,195.7619361814318
224,448.0,191.52181993419086,195.16699289453783,198.65111451879113,186.61550122952147,201.95086588572488,190.60040409366877,195.67087273449204,195.31681817343983,197.17539711088415,197.34568985092656,196.74187945254383,194.69640357172494
225,450.0,192.1986741839559,194.7467632327706,198.58409643519968,187.11494434230463,201.54380464886708,190.21467922260882,195.79480806516693,194.51652977041104,197.76433171445572,197.7967279848331,195.13926205706127,195.79087955167967
226,452.0,191.72414432432453,194.66433178630234,198.15864582350636,186.89419867350554,201.94462948438394,190.34254022046417,196.23567228730633,195.158784266339,197.38234287306275,197.98091106726986,196.52030448235323,193.97523494290056
227,454.0,192.15737391238943,194.89989361732265,198.61418584138622,187.00281632377775,202.10008003880978,190.5780243517104,195.82590978763108,194.3616085891559,198.2608749221033,198.0361812244284,196.46804422664587,195.36090765980902
228,456.0,192.10300150988266,194.51057586048384,198.6377980551937,187.62792327057392,201.77635860170594,190.31949964846044,195.76324970576985,195.9991217309129,197.20862988553057,197.77317705786683,196.45406464016872,194.7692115223948
229,458.0,192.53613305710755,194.81989140980673,198.9739089315892,187.12925538724693,201.30931050410703,190.583898935712,196.18313336067476,195.23892027725367,196.6407712096437,197.53019507467,196.89755719526053,195.21048952334792
230,460.0,192.30755889783538,195.75865291481023,199.40779521874003,186.60085971588612,201.5288055064626,190.18865262035655,196.2685997503843,195.38045686037964,197.6186815856539,198.21543201141432,196.50759245629902,195.43495012200827
231,462.0,192.24786875649988,194.80205736614252,199.53585780790692,187.20732903104542,201.60634304846687,190.47593836658487,195.0439748199922,194.90649262218602,197.9834837193138,197.9306804248522,196.5102042839307,195.6965788611814
232,464.0,192.68036348436607,194.02399061948404,199.50506228185523,186.90964651094293,201.0648125424012,190.2025803619725,196.71633209708497,194.26355374989336,198.20238465120624,197.14016465272204,196.2356307602458,195.1033995269991
233,466.0,192.71136296638008,194.72412621928564,197.91276657214888,187.18380421686743,201.43418690230678,189.8745408446091,195.8350004942954,194.66519561302974,196.72424244881412,197.46727997370962,196.84019117516453,194.95322140779965
234,468.0,191.74505081559317,194.63571952384922,199.06237277724722,186.47908921983375,201.41300639593575,189.62697087609726,195.78658163834652,194.7770392343757,197.86205046921597,198.09740337600553,195.85219728620245,195.19728310404474
235,470.0,191.65861190874512,195.3494767869989,198.70301667050506,187.38564707033382,202.27760363593111,190.40254033016066,195.95786308291946,195.09393121198593,197.7534018670954,197.2117134417771,196.09218330755803,195.0186929727339
236,472.0,192.1933487964286,195.6580677360715,198.65099038491869,186.56640575441352,201.34139616079815,190.65747918745316,195.72634126648143,194.7062089544389,197.42584552413163,197.88068655697688,196.69280709252936,195.64019942783537
237,474.0,191.82800265318264,195.33296231771143,198.55700517146778,186.5965407964413,201.0819160384813,189.81836023232682,195.37866182397823,194.82152858554005,197.38966590060937,197.02431801323482,196.38097880778477,194.73106630815093
238,476.0,192.14803546488574,195.6797851317337,198.686060677549,186.59945607660185,201.69717089435497,190.4930771483352,195.04765242251625,195.04502041682102,197.35050570897587,198.46384323887196,196.51509194938595,195.0511126107429
239,478.0,191.68241544525927,194.12231718605815,198.56928159546527,187.12074797365975,201.64289624150885,190.2329244204377,195.74723039910577,194.69888007431436,197.30215980052785,197.54328972511584,195.65504991308356,194.28072440144118
240,480.0,192.39710189945347,194.72965432735975,198.91336460828563,187.0588782173701,201.28469072698044,190.12288193134412,196.01662125838158,194.81882456342606,197.48631308631005,197.38042837123888,195.96540809623423,195.90552007479204
241,482.0,192.3068234201756,194.88119723050045,198.7248991865959,187.6155850282907,200.70288875567883,190.03702907316196,195.60693280639813,193.9093015786823,197.5136669675226,197.598846591848,196.20006108165975,194.74376162299478
242,484.0,191.7791673646305,194.91622911135073,198.38581060790366,186.85816029997252,201.7237073673927,190.13962763949965,194.9638577950083,194.51329473808926,197.1057628224341,197.62292330042575,196.20521040445487,195.62170686503865
243,486.0,191.70347830351423,195.11449638871963,198.83885686275457,187.2411939300627,200.58639344739373,190.69524444300885,195.9802543451223,195.6873372974136,198.1516017273119,197.2643623827392,195.97449304351724,195.2354777335719
244,488.0,192.27623805562393,194.17998552262995,198.91100758381754,187.01840609693826,202.14321586910845,190.64779093061838,196.0317014122123,195.46789168017264,196.74296949808735,197.20723520489207,197.3324754142154,195.38482027985114
245,490.0,191.53952418038176,194.4735120937607,198.59295475879924,185.94033365273256,200.5857877830615,190.40699598254588,196.1021784424583,194.75864958180694,198.02291688700728,197.45685462747952,196.37458914621936,195.14561897013763
246,492.0,192.62708049097205,194.25772033720628,199.21794335978498,186.96073609189307,201.5270928270964,189.99504139467226,195.57393868538782,195.20143437675435,197.564959481974,198.28917991946483,196.64659982925565,195.56585396744734
247,494.0,191.39260934381514,194.74560986405217,198.24252279318287,187.19130217627716,202.24147729938633,189.89053823920918,196.0916579984489,195.43273268151893,197.5716374734537,198.34004620785558,196.59397935142377,195.56402527194243
248,496.0,192.35499725609156,195.0879859298894,198.16507587515696,187.01420573630156,201.7987678427382,190.666323971474,195.9643428842961,194.85841713533156,197.5696721597003,197.84400063567577,196.22426799156904,195.4045356134278
249,498.0,191.86463934179167,194.86518432730887,198.734266095758,187.2332378727729,201.87630941406545,189.73516134035597,195.3207125140361,194.62358684055275,198.1943746263414,197.71885809836166,196.2367671511336,195.09167464139176
250,500.0,192.21222809371622,195.01851517492494,198.47783682809364,187.14700232670538,201.29865475394703,190.723809229266,195.9940157394057,195.137631902552,197.4341615132693,198.42842245827381,196.3174248803697,195.33750241874264
251,502.0,192.37178415808756,194.15763762688073,198.96815797693907,187.05025241582285,201.54043422800666,190.1711278570692,195.26083284064092,195.16978418891904,197.40160306572474,197.65050860109915,195.57040156211607,194.80003935623526
252,504.0,191.71774874906077,195.04661346579894,197.9031116455933,186.84118880369368,201.3763223386036,190.02160262006646,195.33493862551245,194.47459895870364,197.44471583874815,197.53216259566193,196.86405384028592,194.0223418359167
253,506.0,191.65275519476327,195.33042879222992,199.34334486264865,186.792106053022,201.29661747441318,190.3126871738767,195.74614761081466,194.81105701085926,197.0528855636824,198.03402150935716,196.4195496507415,195.04004213162364
254,508.0,192.2373883330749,194.06151787173206,198.81193150209813,185.76920079100256,200.90325866837517,189.60872113683578,196.23956468338795,194.71102703532512,196.88979814602376,197.45897340425785,196.21250849944892,195.57383744787163
255,510.0,191.49740820111685,193.93143530491602,198.43655663637378,186.92785419784047,201.48609762196946,190.65110861298126,195.77096090121898,194.35030709008493,197.45799050288292,198.5492990468553,195.65500200754343,194.9694102325369
256,512.0,192.04851750878416,194.41860533332547,199.0142556548082,186.95357052075883,201.21435233532043,190.3188722880086,196.19686482016297,195.2553529005457,197.53023830328476,198.15048912509346,196.12109052133778,195.56821822784968
257,514.0,192.32363268250916,194.70714334581552,198.69149412214912,186.8236562769184,201.5941924326509,190.51988534962263,196.24609938578735,194.96436168934474,197.20504739722367,197.98658920445897,197.0486096617187,195.20540406058961
258,516.0,192.14874962178743,194.48227621421114,198.6224045282929,187.3173093123241,201.26943491199776,189.7369788249269,196.12071382180997,193.90330117884005,198.05779181938615,197.35399918318583,196.57804309281727,195.27020960701992
259,518.0,191.7586659610945,194.58018181734548,198.76197656787153,186.95000385127315,201.70559013927306,190.81921696914947,195.68263533680118,194.41376640169545,197.88397559234093,197.62472321348548,196.68221090523278,195.23022143502166
260,520.0,191.99827786239192,194.72497125615155,198.35070536667976,187.48223736656809,201.5193970864677,190.6419950904837,196.78997488765694,194.29121876448383,198.25127685784219,197.57259877068267,196.29111687817817,194.8753879066704
261,522.0,192.354746441841,194.84649354306146,197.691628191882,186.92119649878288,202.127982965801,190.61792924458473,195.7918567769475,194.626478435406,197.32064689320947,198.8910736568938,196.3297774957701,195.91791359647348
262,524.0,191.81548856072888,193.86369647724996,198.4326710233326,187.47152672557021,200.97402094874764,189.69303702161122,196.6916005340114,195.01421178501795,197.3428143794899,197.22707074245812,196.22865007342034,195.18693082122417
263,526.0,191.92034449344774,194.59912918805756,198.878432000763,186.50570714874178,202.38346907364067,190.24190810237238,195.1872859506102,194.67254091477986,196.65988140495855,196.8390704903272,196.88832830236106,194.6785771921869
264,528.0,192.53003350555707,193.7716289149664,198.40465290534507,186.4999406019551,201.5039498116267,189.81522099223204,195.496754949969,194.80826647114412,197.63136076411084,197.19760823409942,196.69795161470532,195.00446408256377
265,530.0,191.80083241580547,194.63345262506,198.61755361502557,186.30047050326755,201.14253847525316,190.48084516335038,196.75721391084556,194.1762555845535,196.62666053678794,197.25847569638697,195.80349858687708,195.48395728533757
266,532.0,192.13244166295547,195.1268001095935,198.97659230465086,186.75468035832765,202.03962132260332,190.49515609826685,195.63367141987504,194.55161648012384,197.11080649461636,197.31369175263762,195.76693823372787,194.72230102918502
267,534.0,192.49102989937492,194.81393718079423,198.59427006054636,186.76692689616,201.74469868851705,190.4798136554011,195.10205839510888,194.5719062917166,197.27288201259756,197.8765169502453,195.33992056582042,195.22605139265227
268,536.0,192.1101665145863,194.75811147348404,197.60820559445202,186.91793736982027,201.04277990199242,190.13109436899484,196.27566421479375,194.96928377147375,198.35501335176073,197.4132600016462,196.3950899579285,195.57799561033565
269,538.0,192.09269502484347,195.137845326798,199.1525459389371,186.7549081035358,202.13652830939895,190.70111292931406,195.74593484018357,194.71307334269747,197.08743175421478,197.56009485879378,196.51478377294714,194.87301007866387
270,540.0,192.2420266535478,195.35584726984845,198.78878264335475,187.2391173064934,202.068895631939,190.43734283486563,195.78447608648077,194.95230224551716,197.7319821107609,198.33767969037856,196.09852364655137,195.02736352215925
271,542.0,191.80101341442997,194.510253295496,199.49474770399215,186.9910529401377,201.5582490745143,190.80319402297323,195.62766201435352,194.5384644093016,196.98983936780033,197.8781933831118,196.87984527977443,195.38551118932244
272,544.0,192.86207433542947,194.14589071186373,198.9577334532116,186.95878750262762,202.48885325758178,190.5257941480218,194.88811578778183,194.90053381449266,197.01308437880147,197.25037941020034,196.30521299995402,195.16053513282276
