,Time (Hours),DUT_0,DUT_1,DUT_2,DUT_3,DUT_4,DUT_5,DUT_6,DUT_7,DUT_8,DUT_9,DUT_10,DUT_11
136,272.0,194.74845623976523,200.00317458612173,192.46260288398994,193.08369255770916,202.06148029088888,195.4856334745964,190.3118705230283,203.69217717065658,190.6798365385883,197.47139632321193,196.44313865951054,199.1343231705313
137,274.0,194.7343513563997,199.92564119143978,192.57250376692306,193.15451772755955,202.07298555897782,195.45172022789205,190.31627469930152,203.46212411901993,190.62322869656808,197.52014077788095,196.4933152899856,199.01936352278304
138,276.0,194.6383907369167,199.92638443485754,192.39689478164283,193.12276419551807,202.03118923575374,195.5547505505658,190.32871635968115,203.55421199565785,190.6109848948676,197.49819038430337,196.57062350611847,199.1666431178891
139,278.0,194.65178589396754,199.97565322332986,192.4043943803005,193.07384403231998,201.91899317163612,195.50420018532367,190.20123725386497,203.45785739543862,190.62101029279862,197.3812078487673,196.45659672029774,199.0811892426085
140,280.0,194.66031681632563,199.93773113730347,192.41672728294705,193.1490716079178,202.06505942067307,195.41791117151382,190.2074214573224,203.52064299497246,190.58812703353345,197.42823706433296,196.54396528160075,199.16546743151875
141,282.0,194.6256920634128,199.92102306125597,192.47784288540373,193.0695014210709,202.05760567319516,195.4149803106328,190.23924036430765,203.4999884122956,190.6199516626307,197.36373199689893,196.42262704252582,199.1093920347284
142,284.0,194.6424212267464,199.87649886825778,192.40656506960815,193.14950255790805,202.03536788618388,195.47231376558508,190.21137375240625,203.5226443178818,190.44263638918173,197.36574961220458,196.3780679612577,199.01607247442243
143,286.0,194.64366203995357,199.89461708015887,192.45322748518925,193.06035105505987,202.03889745863154,195.44529970599675,190.18575731358249,203.54978272206975,190.58372150850656,197.4174123075822,196.41491148887874,199.14594755414961
144,288.0,194.610968776169,199.95117829320085,192.44072710105368,193.11673729646685,201.976614251749,195.3817266602785,190.19133541457109,203.4526174571674,190.54635134253112,197.43777444093428,196.45222326641783,199.14236340311197
145,290.0,194.45876836447496,199.82180273096375,192.40936346644233,193.0757162582514,202.0067871102939,195.44021192507353,190.23999862257887,203.41693241110409,190.54768210130896,197.40339498628776,196.45108065189905,199.0975394925778
146,292.0,194.52949767175372,199.95421181567346,192.3367457751291,193.1456699522488,201.9948618709754,195.44382041837122,190.13140324883398,203.46178444670818,190.60455461110263,197.43592870109427,196.42029789629913,199.12843507997408
147,294.0,194.49606197871978,199.97550833386794,192.4076653187049,193.00374050172738,201.93437772180945,195.47848458262456,190.17426128614176,203.49419890250695,190.57277179743517,197.49191467499583,196.36430312096186,198.999004505536
148,296.0,194.53247539224162,199.819117626234,192.39275981729384,192.93751069100713,202.06503179920313,195.29216270367954,190.1158350141718,203.5374066398327,190.56021097273407,197.45081100277775,196.4390276964886,199.1483490723461
149,298.0,194.43510682461834,199.86342561749822,192.43569581783416,193.04447039878806,201.99922315191276,195.40639318894128,190.1773731148727,203.5053468075328,190.53444435695562,197.34268708201307,196.3934628780977,199.16259302949317
150,300.0,194.4798097299784,199.91134901423533,192.40210208365318,193.03725311376758,202.0228892745177,195.37413237832774,190.03559831756627,203.46719780301908,190.5675917605482,197.43934934069193,196.3638039590189,199.11390942948069
151,302.0,194.52768873185371,199.8789985004252,192.2873924428314,193.05033695097467,202.03763863060772,195.32185237594211,190.03999765741563,203.5327793670912,190.6547737002354,197.35849979758495,196.3379880263632,199.07194822890514
152,304.0,194.4218157244355,199.86193346139285,192.41185353413485,193.0164149219904,202.08751983684837,195.4925330382068,190.04294807832096,203.48745586300734,190.48882844115556,197.4221277076971,196.37404165491003,199.07165640790234
153,306.0,194.4532392890595,199.8371161211385,192.31549052252765,193.00132380735744,202.01143373375285,195.43278098889127,190.1485323848329,203.50629274412532,190.533807641276,197.4544583050752,196.37427483805936,199.00194776915282
154,308.0,194.3036144778624,199.88819812084978,192.37082531721214,193.05831909153034,202.02255073956627,195.3403546483481,190.1511908276742,203.56797854569953,190.51347789462548,197.34936134787353,196.3418487898394,199.07308216816813
155,310.0,194.39747333996476,199.82422967273854,192.29285724171683,193.12598928383449,201.98531060757082,195.26051471987444,190.02338632580364,203.40773520238724,190.54162259904092,197.41270206159692,196.3055810487077,198.97233433634648
156,312.0,194.44577798188067,199.86032287023113,192.39652490809883,192.89892100510235,202.12237606416235,195.28013961408462,189.98826986892442,203.40800055120658,190.41847831562816,197.36132618976103,196.34480786123788,199.0448779729193
157,314.0,194.42997433788418,199.85784247583507,192.29329785799533,193.01009986763722,201.91116071595604,195.28753493099717,190.07124475103714,203.4384359595663,190.505285166739,197.37042700665262,196.29869837401472,199.00338907958897
158,316.0,194.45493732994342,199.80206128458667,192.28349853014387,192.96143557045554,202.06724316967495,195.2868659530386,190.07940385251598,203.4333014477201,190.48972652927517,197.36767254763333,196.35757404272255,199.07526164007265
159,318.0,194.23543745176377,199.82567828314382,192.32995655206372,192.9710175052657,202.0730279162683,195.28106001095793,189.97958851238562,203.3795509854208,190.49088424470605,197.35315213982727,196.37743496481735,199.0457799259216
160,320.0,194.31907081177408,199.82087697961714,192.31477093952398,192.93128483120557,202.0066481502953,195.21246821645352,189.98890035526475,203.44848770157853,190.4453338405814,197.37651699918524,196.25247280269315,198.94614196258468
161,322.0,194.24526306442135,199.76347956962883,192.25456316412334,193.04582751340033,201.9317623239792,195.2708581586081,190.06186026223628,203.45516301739463,190.46209762125847,197.35655910932218,196.3037657080863,198.95560554544346
162,324.0,194.32614504951815,199.82543111920694,192.33396607088898,192.96919178101902,202.00021011995162,195.26404888161437,189.9633117068849,203.44711086822943,190.41791219819623,197.36660723500808,196.30283938504678,199.01685045631723
163,326.0,194.34295246965053,199.79362828424559,192.33203321333477,192.94933283456857,201.98946998210786,195.28614872172287,189.9303364234605,203.50123294041884,190.50913089581104,197.3925572005312,196.2827014488423,199.01925650199496
164,328.0,194.2838213792999,199.7355050992245,192.3765237685151,192.8853965465454,201.89563780968646,195.20782589193513,189.99195808285506,203.39319002953087,190.46489790354755,197.33187650478408,196.30556765345924,198.94019003731978
165,330.0,194.29352391575435,199.8347570776223,192.286553921658,192.96385189371577,201.98044255517928,195.219103457413,189.96117979534677,203.4459384545509,190.51105216153906,197.26129656954225,196.21441413215538,198.9442588937569
166,332.0,194.19140149919315,199.7010274727665,192.34802617375365,192.88573070873218,202.01160151504976,195.2704237432011,189.91537879144707,203.44888220208173,190.38581561604465,197.34119630452437,196.32745614528685,198.82202059111748
167,334.0,194.2480473909527,199.7318345926105,192.2343516775506,192.91465772353874,201.93610461580917,195.2660138578369,189.9394514254454,203.5172466554996,190.40320137477997,197.358188133863,196.24904585595317,199.00704874230496
168,336.0,194.14579858569164,199.73491001960866,192.22540659713061,192.89451286448315,201.97307948921946,195.23733559524769,189.8838223808722,203.4175979482684,190.44104251068165,197.33237224733813,196.25923955103582,198.9200677913121
169,338.0,194.20591992779998,199.70844048031557,192.32699077830887,192.8604940851114,202.05356879941857,195.20735773445455,189.96301410941237,203.49685465711778,190.36179413663135,197.25573910550128,196.29011720159096,198.86170513319198
170,340.0,194.252669910527,199.70735340415095,192.28939164651152,192.94796042099495,201.97961316170986,195.11910939229966,189.99443130558242,203.51885841902242,190.44466747298287,197.27676503738803,196.21231485539727,198.95572716379607
171,342.0,194.0975572011425,199.80424173070327,192.2637050611569,192.91122828925666,201.9751519249246,195.1930729015596,189.9784302634934,203.4522238414423,190.35280221133283,197.3621902181286,196.2224375327117,198.91057919207591
172,344.0,194.11733231703522,199.75930970324063,192.28667716828102,192.8749427087195,202.0081963022811,195.17404598241131,189.90252674255825,203.42089757153573,190.46125426159372,197.3748375345143,196.17871251942793,198.98255870497812
173,346.0,194.1499333025214,199.78111391621954,192.24892332090016,192.8168045514335,202.04333689265076,195.2254275744075,189.93757633998501,203.38434866564512,190.45649055444756,197.35465978529135,196.25045975326404,199.0003903155018
174,348.0,194.0811515820088,199.72824261134372,192.2599747949375,192.88141640036912,201.94877400954087,195.1637420498907,189.94414776540455,203.4319338480826,190.3742495546881,197.30741335341617,196.17809608978664,198.9716651581845
175,350.0,194.08580554278853,199.8045464019808,192.22297339514017,192.89815486731132,201.88145005866136,195.15499253572247,189.9217036731651,203.43420735785122,190.34267248821087,197.27784684768608,196.2140511805855,198.9317608114614
176,352.0,194.03520295876496,199.66963075323986,192.27502590733903,192.90059711899033,202.03192908442108,195.15203250303276,189.84120035438625,203.43542495497286,190.40355065095267,197.2495481518866,196.2166400264202,198.88165370757915
177,354.0,194.10812689929847,199.73042487216168,192.16033872078052,192.85135739479406,201.96278447972,195.1572834783423,189.87151162493126,203.35506740086964,190.40264251417116,197.25777755821406,196.27206076989137,198.98342908136337
178,356.0,194.10723044653292,199.6933900395587,192.31272013973114,192.84346930621336,202.0465136398135,195.14229324659067,189.92392761829691,203.3081478752553,190.35574945213256,197.2878057941096,196.21918900738248,198.8925548163657
179,358.0,194.05979988030592,199.76917808019394,192.23346997842336,192.88024720544828,202.01368283460505,195.0406484798319,189.82430285410123,203.31795519708538,190.32966786037,197.3755752747258,196.18680870569384,198.85731553904594
180,360.0,193.95924783606395,199.7100822221524,192.21007251925582,192.88324454647133,202.0034141830772,195.1480338189564,189.85822993627474,203.38141919193697,190.29649278993944,197.22752310559133,196.25974515028372,198.9456826709567
181,362.0,194.01909844105052,199.71901774513896,192.23517471686128,192.8605286988077,201.90967316202162,195.12617061420488,189.91673267481136,203.43571743334678,190.27990268590855,197.30141467251883,196.18373528401412,198.77761433386098
182,364.0,193.95809260400398,199.66761764594338,192.31162125689067,192.8519860436235,201.94610029751996,195.13552391928843,189.80665685125874,203.38979290292545,190.35457331835389,197.3003585566505,196.10228151046275,198.92101801794345
183,366.0,193.87691919590702,199.6322287324588,192.24477900492377,192.89319700083945,201.92541423872586,195.0903698829645,189.83354537444893,203.33159917882378,190.31318652465325,197.23397739347052,196.1408530907994,198.80619934133165
184,368.0,194.01386984161115,199.59668458393134,192.16295839158332,192.82097000294237,201.93478880409273,195.10542859103927,189.80441629269328,203.35254042855126,190.33915317003607,197.21403448921558,196.19445010644105,198.86978833654666
185,370.0,194.01143002147273,199.6959720375684,192.22899686136898,192.7694608873088,201.92925893341078,195.11540681434747,189.7776049185898,203.45100203323113,190.33281681471996,197.2260817185766,196.24499202804253,198.7540843001266
186,372.0,193.96528738158705,199.53347327282466,192.20256917238956,192.83221367178916,201.90415277586106,195.01016186753796,189.83738082143702,203.39694859765194,190.37990384150655,197.2264299029771,196.19974059802095,198.9501113442981
187,374.0,193.90570029036508,199.65396593379495,192.2443832944317,192.8552785857106,201.9106687209536,195.10956279399423,189.7835999644821,203.3867041430214,190.32653530919288,197.2716257763932,196.22190972480334,198.84864276715462
188,376.0,193.87581092398077,199.60608219883173,192.1795381790896,192.82794819518375,201.94489580659163,195.09454939191193,189.83348048528882,203.3694637833506,190.29371638175633,197.2852304596508,196.12092789382504,198.8579489311232
189,378.0,193.92829457337618,199.70228419540115,192.16398668425686,192.8622484248767,201.84126258413204,195.08213700820156,189.75475391712214,203.39320603939464,190.38933225901252,197.25538072988485,196.0794902899457,198.93320475197183
190,380.0,193.91894951076816,199.67575842371093,192.28129093352993,192.8172477145321,201.9703069050902,195.09679486108607,189.8667280219248,203.30692403949922,190.31835348344887,197.19374944350687,196.0788578912914,198.74634073740185
191,382.0,193.875930787649,199.561017117788,192.18159016553832,192.78020532023666,201.8925986272626,194.96392892313,189.7886886232783,203.39413293413884,190.34686787010202,197.21606751408655,196.14707646318186,198.81518034935195
192,384.0,193.84878560062793,199.67285039369597,192.28695189317375,192.8686439778909,201.92364782409305,195.0596403555373,189.83351148607917,203.33135312907177,190.3423516982642,197.26422967272123,196.1446293149719,198.8912334073414
193,386.0,193.7628540066955,199.55612579600543,192.09261435256843,192.76765427423808,201.88339827138765,195.10957342175132,189.64354744842828,203.38393220554812,190.2917782902353,197.25564974333122,196.17031485380778,198.8601448542431
194,388.0,193.83599409822216,199.55487584720856,192.09429119280784,192.86460584664823,201.95526281397505,195.0910548403124,189.75641407899548,203.33742265682514,190.24861871525138,197.24294251231777,196.13280296444128,198.70477364590616
195,390.0,193.77547113813728,199.6792157936849,192.14318795329686,192.736374222752,201.9494900336135,195.0931763638889,189.74498601349558,203.3727107056752,190.22693479087386,197.245704541909,196.09924631645038,198.7215111849722
196,392.0,193.86174399265008,199.6095496242007,192.13331367569737,192.8921144615656,201.94416908830803,195.0317200708865,189.73977973841917,203.3619152493024,190.3067851794509,197.2638123852746,196.09885059989452,198.76190867271163
197,394.0,193.8439300470212,199.6008236669533,192.06587557355968,192.78117191845178,202.0498182600427,195.00690248444891,189.7460589361978,203.3837259689957,190.30956375866566,197.2803161524804,195.97882287824248,198.699778677149
198,396.0,193.77388953556638,199.52997314196946,192.13725159576816,192.73543494458477,201.87280861844133,195.0076923470186,189.73875635421268,203.30323338504442,190.27854850113172,197.23171108700387,196.0960266912143,198.83679855495504
199,398.0,193.83569008210011,199.65731160796537,192.16234020073674,192.79902720654107,201.9719461165583,194.96853323117617,189.72271477636545,203.34868128580894,190.28685984740542,197.2155835709438,196.14753271896777,198.74392664958768
200,400.0,193.7167081344046,199.56678120176045,192.12839491141466,192.81221950933994,201.97535197132865,195.0182023564162,189.59572940930434,203.32450512309237,190.08133376835502,197.233233484584,196.08151481254862,198.81886859891415
201,402.0,193.67007764380588,199.4434894956001,192.15523693165252,192.86987433484737,201.91808834272922,194.9625949736258,189.76365680814192,203.33358883535138,190.18160247043807,197.2464906659713,196.05924269491896,198.81805433678778
202,404.0,193.7622494719184,199.62514945161294,192.1353297073393,192.77605603914958,201.89373884778092,195.03186356467407,189.61663555128067,203.3057952388993,190.1923101490967,197.24011397179692,196.06466447077625,198.79341071286697
203,406.0,193.69537588861596,199.56574770354007,192.09023111802375,192.7338118475508,201.96260114668655,194.98179483131824,189.71139867020298,203.3902769692282,190.2063460649823,197.23523327612287,196.1106257586128,198.80240516765386
204,408.0,193.80660973872497,199.63097209920505,192.0485828633268,192.80589818353474,202.0131378743903,195.05068583998533,189.68400519638016,203.3263680457508,190.31874528477024,197.1985613017605,196.0394312580444,198.83021625493234
205,410.0,193.690535290003,199.55150063502924,192.05731037463158,192.756893070182,201.92884091214532,195.01938092754008,189.72220122504257,203.36425525336836,190.25582011244944,197.28935644509517,196.0771651677918,198.8204253776256
206,412.0,193.7657363784129,199.58392266466797,192.0834855019931,192.68447095504004,201.98685503439435,194.9529736484215,189.71033586262112,203.38745693377007,190.22611782380895,197.10109060432796,196.04193627274654,198.76679035856543
207,414.0,193.5642716231197,199.57818288526414,192.13251955914208,192.74850686545454,201.9377045343801,194.9439289467874,189.68562014207936,203.33296137983416,190.14544495211547,197.23410131407792,196.1131756622796,198.87214031058045
208,416.0,193.6851901635214,199.5631918052858,192.16137642303732,192.76066074982597,201.88415575296636,194.99647162992275,189.69433298520113,203.21917241477632,190.25457827509254,197.24337618412136,196.08346459487672,198.75340805435226
209,418.0,193.6420853474441,199.53223000679716,192.10058086478222,192.7519165099494,202.06632957409172,195.0473240223405,189.70104079660788,203.35187701416262,190.24214934610114,197.19118027153667,196.00517419502103,198.7897510969592
210,420.0,193.66615192989354,199.54616438199218,192.1247893777941,192.64531142067648,201.92073782916702,195.09393588553928,189.664854062075,203.40011572362076,190.21017227547787,197.1401944669053,195.95130727380138,198.74664091120317
211,422.0,193.6237025468508,199.59051701030438,192.11171457230677,192.77853211855012,201.9652292801966,194.9916758334303,189.59197079676184,203.3296511356334,190.23717452549366,197.22866664171931,196.0913337904807,198.7972128868279
212,424.0,193.59826065916448,199.50917111109732,192.09051310459532,192.7473937445476,201.9377078349484,195.00061651302178,189.5380026590934,203.3520495248805,190.14826130882687,197.1502158026007,196.0401666033654,198.6620654842664
213,426.0,193.60407926688987,199.50875831695802,192.05982693677743,192.75510748514574,201.82998430735327,195.07290427463428,189.65525279130713,203.35723947391287,190.22397670659035,197.15839400444298,196.0654942479676,198.72273527229473
214,428.0,193.70872594821228,199.4617462338526,192.08266617910814,192.77083293506982,201.97604636401195,195.00484517747657,189.58343872986364,203.35160800460167,190.1612163087563,197.14442998455434,196.02467208142406,198.7760076540265
215,430.0,193.5134479533795,199.57756642722438,192.13557124653042,192.67188060442254,201.9731132917541,194.99719913227287,189.7144870790726,203.40043818149877,190.18723634962706,197.19579219619652,196.09034493507187,198.67330377422672
216,432.0,193.49439436206896,199.58429272590104,192.0312555144826,192.82591285227525,201.97721131269415,195.03083812530835,189.5946294610818,203.44897020454,190.20775197542295,197.14487731239626,196.01209189516172,198.80127082511004
217,434.0,193.6160536951378,199.50134675714443,192.06478484453223,192.69888376953702,201.93750147555107,194.99539998893366,189.61817522606964,203.34745810645566,190.12882877542,197.12985057588065,196.02558253692976,198.76816370608344
218,436.0,193.4980244230825,199.43897026128303,192.08238614722086,192.69528457177202,201.85599305620246,194.94523403270082,189.65425478697162,203.31527853118553,190.14076967617842,197.1171831012074,196.01221777183636,198.71524209652668
219,438.0,193.47721342070193,199.4341255280641,192.1074744279924,192.7575722017773,201.85544399785462,194.9987899783351,189.56179389985977,203.32420260458107,190.2364234902392,197.18411681191526,196.08704228560944,198.7426334507111
220,440.0,193.5377229368807,199.4501733185757,192.09366427162618,192.73085598245203,201.84002791159884,194.95445552681704,189.5972775266033,203.3722301899042,190.15092417941412,197.11364454932334,195.99407774655617,198.7564808577721
221,442.0,193.51811698876048,199.46540581832488,192.10825771009715,192.7261454708508,201.92552828707778,194.9076238353247,189.55054751452658,203.2726915406678,190.12363557029832,197.1154635016406,196.0398130291443,198.7256310386156
222,444.0,193.35864374300058,199.4592395639852,192.1421636851312,192.63453693136367,201.9319604958727,194.94214117584886,189.59098571553395,203.2959334355345,190.24232446559301,197.10936947407754,196.03772629333372,198.7107633084963
223,446.0,193.48950364130056,199.54631444935774,192.09442683395088,192.7681991382231,201.86786849345899,194.95488182930745,189.50959529636393,203.31136225300722,190.1858142209835,197.16670989448403,195.9843045552083,198.7266012086187
224,448.0,193.54301667463926,199.5015299892974,192.00659235853837,192.72137513954854,201.82362650380747,194.90583011603837,189.55465512740983,203.3394275764475,190.2145578471915,197.03767587893037,196.0545030909304,198.70574424992756
225,450.0,193.5325597510206,199.53575600694134,191.96728789601232,192.82069350208835,201.9737037384646,194.92963442263542,189.58710358992008,203.33902827166216,190.12944429498722,197.18993076318878,196.00166357380292,198.74242198271608
226,452.0,193.42400874515565,199.51164298394454,192.07573738783077,192.67993186370308,201.92521317422347,194.88913815237606,189.51084381149977,203.34676789237903,190.0631289491732,197.18683488217255,196.0429658598502,198.69158732028552
227,454.0,193.52352568748302,199.4817949204685,192.11434034416155,192.7101743808889,201.9242090074244,195.03150395507873,189.6103247935251,203.29082493235188,190.03944421990298,197.0299399368131,195.9395611032796,198.7464653008196
228,456.0,193.39467284179455,199.42216807657803,192.08126289237455,192.64719638792948,201.92601477685204,194.89716238326085,189.44240884644194,203.27196709505108,190.08060449854125,197.1095780745655,195.90908604572925,198.7677968431969
229,458.0,193.41176460247164,199.53215565068186,192.08503732215217,192.71233130250738,201.84721359882616,194.9413388793863,189.57220328776393,203.3490225523124,190.1109757137599,197.16131579406937,195.98946436195422,198.66757540627285
230,460.0,193.5448268183741,199.60533577761396,192.0739893787438,192.6319703668166,201.8568827531304,194.94032424706435,189.44119587191452,203.34523614757146,190.13970715106993,197.11888644601572,195.94198793659638,198.63807372245708
231,462.0,193.4634677401239,199.44184873000964,192.04689968244975,192.6983165562175,201.91130845058657,195.01663498940908,189.52397555278034,203.23418728072068,190.1248700893918,197.04592431292804,195.97082996518634,198.6357651228384
232,464.0,193.46982052939973,199.54908092118845,192.02943974725667,192.72820367549141,201.93393754783227,194.95449158216337,189.4772433509064,203.25322899608304,190.1586838270209,197.08756727503453,195.953587567998,198.73600669935607
233,466.0,193.3751487808745,199.4052336816114,192.0327846680852,192.74906319136892,201.78884777452095,194.89891271324817,189.48118796543469,203.1809048639282,190.08431662424456,197.11160581916482,196.01292372969968,198.6091487429561
234,468.0,193.39690151110213,199.32787419996316,192.02543917209272,192.5435300889425,201.92514769513303,194.84459797725535,189.55473423308464,203.27570444463288,190.19071508709777,197.10616897579678,195.88067905615125,198.69953657419737
235,470.0,193.4135821876403,199.33749146967503,192.07759663816435,192.78681623955038,201.90011337955988,194.91892516771478,189.61735189124065,203.26203543732845,190.16877584613258,197.1136232255451,196.00071442999726,198.75307822549362
236,472.0,193.41021042384347,199.459702103375,191.9884037714744,192.6231192375941,201.85511801682696,194.99264637316338,189.44437380376763,203.27570151029994,190.13752420087022,197.1552219032635,195.9150189536158,198.65399864978912
237,474.0,193.3921564187845,199.38830434152584,192.02426159008735,192.64518158350435,201.8589531535221,194.9147952879294,189.46333585727794,203.38018690833505,190.09435821621238,197.05994900785856,195.89183145977833,198.63124883747622
238,476.0,193.38975881816984,199.49100232377285,192.03987616981362,192.6606785527709,201.81743628310517,194.90250649505586,189.6034786224371,203.29784473922928,190.03005406872742,197.06943810706622,195.90623138168868,198.65689252985547
239,478.0,193.36803726584063,199.43390598501617,192.05837501499656,192.6864616044789,201.94143251145348,194.9529128549619,189.4757407886708,203.12161980183805,190.18141871325517,197.12166935034497,195.85876241990536,198.56608163667894
240,480.0,193.33281445489072,199.4327391183623,192.0440081475175,192.72522369334007,201.89611967023995,194.90480086780255,189.47189441839612,203.34307126325106,190.05801435567102,197.1236349303,195.94645107857798,198.74730182516353
241,482.0,193.3708791554495,199.35870613025006,191.89394316002156,192.66972235442233,201.87124400273268,194.81595786513472,189.5242775431863,203.3605126627638,190.08760074465758,197.2034782102337,195.95406836822804,198.5759769503944
242,484.0,193.25494703337515,199.3955607250193,192.0689677812999,192.56951667595794,201.84390249890112,194.89161660944524,189.4558771515373,203.2174461860671,190.13860421228173,197.0490027471866,195.95907314810057,198.6806339621726
243,486.0,193.31968516941404,199.457448190587,191.9120367205059,192.59497640484565,201.90347617553323,194.92696371313147,189.4278121478419,203.2203029612704,190.15494447364438,197.1078026749962,195.9127276928322,198.66089461966308
244,488.0,193.2532985960278,199.46571356268169,192.05912744079862,192.66260837644438,201.82551569623843,194.90411815417602,189.46766119700087,203.28765976011437,190.1361213694587,197.09032880698464,195.95195630004812,198.64528692982074
245,490.0,193.34288002912555,199.3745531396489,192.03007792134485,192.57709956385918,201.91453635682785,195.0447605384597,189.41765852981428,203.3548777029588,189.97077307464363,197.1075380345983,195.97908246378026,198.67644400216201
246,492.0,193.24972674138638,199.38120403211084,192.07022357534507,192.5460768708282,201.85487406486607,194.9287169933286,189.47779816507602,203.24701178026646,190.01413843945514,197.02206963396617,195.7538712154347,198.57641616268748
247,494.0,193.3073505001265,199.43496102904052,192.00890009262048,192.68212348247707,201.93588078137003,194.83877966900303,189.54581987929794,203.310847268784,190.1062179829621,197.0205533585796,195.8972947469863,198.64725207101
248,496.0,193.22017000724705,199.39094292836396,192.08374052057576,192.5448838857389,201.87122688440328,195.00778565358954,189.46629037921662,203.29740953276288,190.089334588082,197.01537656569235,195.94205555794233,198.6758348570561
249,498.0,193.20903115997828,199.4278227325704,191.9265653312697,192.63711829181273,201.89026172175696,194.82643597373666,189.3593477735435,203.34079236405375,190.0608088363022,197.09246487798282,195.9712077309895,198.55896889067174
250,500.0,193.1853738462834,199.34337639806836,192.01197112303382,192.5754717196832,201.89488458825878,194.8584679629217,189.39316388892559,203.2772670254351,190.1106213053948,197.00359903762842,195.9591376281058,198.6602777695735
251,502.0,193.1501607983107,199.42164575998598,191.9695058020563,192.62003240139057,201.93502689581044,194.89701251990843,189.40873217265283,203.2441498617478,189.98464029474,196.9626903545435,195.82308313158228,198.66789211576372
252,504.0,193.10094658712956,199.3857680049911,192.05541507247725,192.7214552982153,201.9182706990695,194.82162315040364,189.444780385831,203.28205876427833,190.11275853508468,197.03150200219596,195.89541543981886,198.61789171250663
253,506.0,193.13154269570728,199.4514834081211,191.9609385532884,192.58254605698784,201.8763739948691,194.77995895985399,189.43640901800967,203.28053768943846,189.9752303533604,196.9937200989138,195.8286592456944,198.6199884286785
254,508.0,193.13903399072592,199.33988346951375,191.99349251134717,192.54680114493397,201.7969082576917,194.8897279223722,189.36624626706163,203.247782075367,190.01457946150572,197.02855307321795,195.8501995784637,198.6206754690195
255,510.0,193.20813781446216,199.4614838960021,191.99704836209602,192.59450765338838,201.81412303131972,194.89534004930232,189.3871790474338,203.2620840436927,190.05311046813944,197.01530149253466,195.89537744377316,198.59424989908328
256,512.0,193.11906645833605,199.33752662469203,191.98875544926878,192.60201947605685,201.83493332763535,194.932637782785,189.4488846842084,203.30369662479583,190.06729398228998,197.06773072958265,195.8647070260664,198.585468004081
257,514.0,193.20378013943488,199.29384298596077,191.9731228012294,192.6059862979428,201.8224991601626,194.83385873533138,189.468155479512,203.28385128301065,190.01808170333777,197.11784724963928,195.86439367494248,198.62164313392958
258,516.0,193.11414362728527,199.35667931067147,191.90435575748924,192.5296423198925,201.86552941754783,194.83974958258372,189.45434659717844,203.24776488194146,190.02473020198693,197.08340237825848,195.76252684254834,198.57116047889346
259,518.0,193.15036003800492,199.3431907647809,192.04387450820744,192.58446936310395,201.89471700861256,194.89454106303523,189.5017182643534,203.20676171764686,189.97480292817104,197.00289424176657,195.95568981661648,198.63941103762014
260,520.0,193.0934679926251,199.35935421349012,192.0066151085704,192.56917501678547,201.89433698320525,194.825465943395,189.52161096821536,203.2964532981843,190.05159619043368,197.07766126789318,195.8517526404079,198.63287250442787
261,522.0,193.05056993236832,199.3208916232799,192.0405810913015,192.55049108645142,201.95629951993757,194.84363756266404,189.45230841409673,203.2123013453723,190.02356689453944,197.07963981480106,195.9327848833105,198.57681776529637
262,524.0,193.19455039731022,199.35145202487558,191.92416652054854,192.67514877393478,201.7628479474169,195.023629122174,189.3894099982244,203.2829845239987,190.04220819496993,197.1252999143544,195.86277242594025,198.44462692055814
263,526.0,193.10118049933794,199.40412837118893,191.93378220466997,192.61549507064043,201.8883896672399,194.82513075435617,189.40246130767662,203.23456505795525,190.0538991177307,197.09418814194368,195.8390145635952,198.5168482678678
264,528.0,193.10614650141446,199.5093076734613,191.9686331761368,192.56073075821678,201.90076996115587,194.90354843528172,189.4339593308952,203.26198868529943,189.93462705066193,197.12208868041552,195.82075392183293,198.6092240594433
265,530.0,193.07459690418514,199.30824323212178,191.95238084099228,192.53119316532985,201.90490052804503,194.90773144063922,189.42346927628736,203.2220471306656,189.92497937295778,197.0294048441025,195.84108939063347,198.64867293416125
266,532.0,193.055245763395,199.3098256045812,192.00176462838058,192.5828618404494,201.87797244106108,194.84852179714963,189.41124532494527,203.28492291877285,189.98394749206366,197.0167294422236,195.78679638895724,198.58749640802304
267,534.0,193.13360925188488,199.32864521794613,191.90833951144532,192.6288630963609,201.84854167961038,194.83692895885758,189.42313555057044,203.2542843372476,189.98623696127078,197.07049423925895,195.85061207678305,198.56945504945816
268,536.0,193.08015237703256,199.29445553475617,191.94480605228378,192.50129369935095,201.90580578017384,194.87118593278117,189.30223170250414,203.24292643044072,190.07115620087131,197.07965532496274,195.85074906637303,198.61590242481657
269,538.0,193.1163423844778,199.2471234349905,191.919150340367,192.55488865807388,201.9305108560208,194.91268909507335,189.36345033751164,203.33917322710386,190.01605507132524,197.01120635724442,195.72822913525408,198.55726240449306
270,540.0,193.01927796466785,199.26317142667705,191.96036009522922,192.47923510747648,201.9022889080979,194.87197141251673,189.464664234074,203.3306798550136,190.11856283961743,197.0557833554987,195.7918251795102,198.5625881372567
271,542.0,193.045455414624,199.28688630913732,191.9352281088292,192.67262951519535,201.8808442043868,194.95822049565933,189.34728192005346,203.3051642748434,189.9957718510877,197.10441174659456,195.9223386639532,198.52797228353649
